"class","desc"
"721204","Spawacz MAG 135 Praca fizyczna Pracownicy produkcji pracownik fizyczny spawanie metodą: MAG 135;, rodzaj materiału: stal czarna. umowa o pracę tymczasową udokumentowane doświadczenie pracy jako spawacz."
"721204","Spawacz MAG 135 Praca fizyczna Pracownicy produkcji pracownik fizyczny praca na zakładzie przy spawaniu elementów dla maszyn rolniczych;, blachy od 4mm do 15mm;, rodzaj materiału: stal czarna;, spawanie metodą 135;, spawanie warstwowe;, darmowe próbki spawalnicze w Katowicach przed wyjazdem do Francji. umowa o pracę tymczasową udokumentowane doświadczenie pracy jako spawacz lub monter;, certyfikat spawalniczy w metodzie MAG."
"711104","Pracownik Ogólnobudowlany Praca fizyczna Pracownicy budowlani pracownik fizyczny Poszukiwane osoby do pracy w Niemczech na stanowisku:, - monter konstrukcji stalowych, - spawacz MAG 135,  kontrakt B2B Cenimy sobie zaangażowanie i chęci do pracy., , Znajomość języka niemieckiego będzie dodatkowym atutem, ale nie jest wymagana., , Osoby zainteresowane prosimy o przesłanie CV (wraz z telefonem kontaktowym)"
"721204","Monter/Spawacz MAG 136 (stocznia) Praca fizyczna Monterzy / Serwisanci / Elektrycy pracownik fizyczny praca w stoczni przy remontach statków wycieczkowych: montaż i demontaż + spawanie barierek, balustrad, schodów itp.;, blachy od 3 mm;, rodzaj materiału: stal czarna, stal nierdzewna;, spawanie metodą 136 (drut proszkowy), pozycje: PD i PF;, również spawanie na zewnątrz. umowa o pracę tymczasową udokumentowane doświadczenie pracy jako monter lub spawacz;, certyfikat spawalniczy w metodzie MAG 136 (drut proszkowy);, doświadczenie w pracy w stoczni nie jest wymagane."
"721204","Spawacz MAG 135 Praca fizyczna Pracownicy produkcji pracownik fizyczny spawanie elementów podwozia wagonów kolejowych (stal czarna 2-17 mm) – spawanie warstwowe. umowa o pracę kilkuletnie doświadczenie na stanowisku spawacza MAG 135;, dyspozycyjność do przyjazdu na próbki do Wrocławia;, mile widziana znajomość rysunku technicznego."
"251401","Senior Full Stack Developer IT - Administracja Administrowanie bazami danych i storage,Architektura,Programowanie starszy specjalista (Senior) W ekosystemie .NET korzystamy z najnowszej wersji .NET 5 (i migrujemy się już do .NET 6), Usługi w .NET uruchamiane na Kubernetesie w naszej prywatnej chmurze + korzystamy z rozwiąza Azure Blob i chmury AWS, Używamy zarówno baz relacyjnych (MSSQL), nierelacyjnych (MongoDB) jak i silników Redis, Kafka, Dostęp do bazy danych głównie przez Linq2Db i Entity (IdentityServer) oraz zależnie od projektu również z wykorzystaniem Insight.Database, OAuth/OpenID, .NET IdentityServer4, ReactJS, Monitorujemy i zapewniamy SLA > 99.0% naszych aplikacji w oparciu o metryki z Elastic APM oraz Prometheusa, Ciągle automatyzujemy i usprawniamy nasze procesy, Mierzymy się z wyzwaniami budowy systemów realizujących kilka tysięcy RPS, Big Data – terabajty danych, i Machine Learning wykorzystywany produkcyjnie, Stosujemy Code Review, Continuous Integration, Scrum/Kanban, każdy zespół ma dowolność w wyborze metodyki pracy, Commit on the first day!, Wykorzystujemy Gitlab self hosted & Mattermost do komunikacji wew. oraz Turbo Redmine, Dostaniesz od nas laptop z i7, 16/32GB RAM, SSD - Dell z Windows do tego dwa zewnętrzne monitory i wszystkie gadżety których potrzebujesz kontrakt B2B Oczekujesz pracy, która ma głębszy sens i chcesz być dumny/a z jej rezultatów, Nie boisz się otrzymywać i wykonywać code review, chcesz być dumny/a z kodu, który tworzysz, Potrafisz szukać efektywnych rozwiązań do wymagań stawianych przez użytkowników, Chcesz się ciągle rozwijać i aktualizować swoją wiedzę, Programujesz w .NET (MSSQL), Umiesz projektować architekturę systemów rozproszonych"
"252102","Data Scientist IT - Administracja Administrowanie systemami,Analiza biznesowa,Programowanie specjalista (Mid / Regular), starszy specjalista (Senior) budowa modeli Machine Learning’owych,, wdrażanie i utrzymanie zbudowanych modeli,, zbieranie wymagań dla tworzonych modeli. umowa o pracę nie robi Ci różnicy czy baza danych jest relacyjna czy nie,, lubisz dzielić się wiedzą, a z drugiej strony nie ograniczasz się do tego, co już wiesz,, Python i SQL to, po polskim i angielskim, Twoje preferowane języki,, R to dla Ciebie oczywisty wybór ale jesteś w stanie pracować na SAS-ie,, nie są Ci obce modele regresyjne, analiza szeregów czasowych, drzewa decyzyjne, SVM, modele segmentacyjne, algorytmy ewolucyjne, analiza grafów, deep learning, text-mining,, Linux to dla Ciebie oczywisty wybór systemu operacyjnego,, jesteś kreatywny i otwarty na budowanie nowych rozwiązań."
"252902","Inżynier ds. sztucznej inteligencji i machine learning IT - Administracja Administrowanie systemami,Architektura,Programowanie specjalista (Mid / Regular), starszy specjalista (Senior) Projektowanie i implementacja modeli do klasyfikacji zdarzeń cyberbezpieczeństwa;, Tworzenie i walidacja modeli opartych na metodach uczenia maszynowego;, Analiza danych sieciowych, przygotowywanie raportów;, Świadczenie wsparcia użytkownikom rozwijanych aplikacji oraz raportów. umowa o pracę Wysoce rozwinięte umiejętności analityczne;, Znajomość rozwiązań statystycznych i programowych służących do analizy języka naturalnego (np. NLP Nerf);, Znajomość technologii dot uczenia maszynowego – tj Tensorflow;, Znajomość zbioru technologicznego ELK (Elasticsearch, Logstash, Kibana/Grafana);, Znajomość technologii RabbitMQ, prometheus, telegraf, redis, alerta, consul, tomcat, ceph, suricata, apache ant;, Zaawansowana znajomość systemów z rodziny LINUX;, Znajomość języka angielskiego umożliwiająca korzystanie z dokumentacji technicznej;, Umiejętność współpracy w zespole;, Bardzo dobry kontakt z klientem (zewnętrznym i wewnętrznym);, Wysoka kultura osobista i motywacja w osiąganiu postawionych celów."
"252102","Junior Data Scientist Badania i rozwój Business Intelligence / Data Warehouse,Programowanie młodszy specjalista (Junior) analiza danych ustrukturyzowanych oraz nieustrukturyzowanych, tworzenie i rozwijanie istniejących modeli uczenia maszynowego z zakresu uczenia nadzorowanego oraz nienadzorowanego, opracowanie i implementacja modeli statystycznych, tworzenie architektury oraz automatyzacja skryptów w języku R oraz Python, przygotowywanie raportów w odpowiedzi na wymagania biznesowe klientów, przygotowywanie dokumentacji (ogólnej dokumentacji projektu, dokumentacji dotyczącej procedur statystycznych oraz instrukcji dla użytkowników końcowych) umowa o pracę do roku doświadczenia na podobnym stanowisku, wykształcenie wyższe (preferowane kierunki to: matematyka/ekonometria, dedykowane kierunki informatyczne związane z analizą danych), znajomość języka R bądź Python, znajomość podstaw SQL, podstawowa znajomość zagadnień z zakresu uczenia maszynowego, metod doboru zmiennych (w tym redukcji wymiarów), walidacji modeli oraz doboru hiper-parametrów, podstawowa znajomość modelowania statystycznego (mile widziana analiza szeregów czasowych), znajomość jednego z zagadnień z zakresu nadzorowanego uczenia maszynowego (regresja, klasyfikacja) bądź nienadzorowanego uczenia maszynowego (asocjacje, klasteryzacja, wykrywanie anomalii), umiejętność analitycznego i abstrakcyjnego myślenia oraz proponowania nieszablonowych rozwiązań w odpowiedzi na potrzeby biznesowe klientów, komunikatywność i otwartość, proaktywna postawa, dobra znajomość języka angielskiego (B2)"
"252102","Analityk Danych Badania i rozwój Business Intelligence / Data Warehouse,Analiza biznesowa,Programowanie specjalista (Mid / Regular) Comiesięczna obróbka i łączenie danych pochodzących z różnych źródeł i baz za pomocą metod statystycznych i modelowanie połączonych wyników, Analiza wyników badań, w tym badań neuromarketingowych, Kontrola jakości danych, Praca z algorytmami obliczeniowymi Machine Learning i modelowaniem statystycznym, Tworzenie raportów i prezentacja wyników umowa o pracę Znajomość statystyki i/lub matematyki na dobrym poziomie – warunek konieczny, Umiejętność wykorzystywania algorytmów uczenia maszynowego i statystyki do modelowania danych - warunek konieczny, Bardzo dobra znajomość języka programowania Python (m.in. numpy, pandas, scikit-learn, tensorflow) - warunek konieczny, Znajomość narzędzi do kontroli wersji (Git/SVN), Wysoka systematyczność i dokładność; zamiłowanie do ciągłej pracy z danymi, Wykształcenie wyższe magisterskie (matematyka, statystyka, informatyka, analiza danych)"
"252102","Data Scientist Badania i rozwój Business Intelligence / Data Warehouse,Analiza biznesowa,Architektura specjalista (Mid / Regular) Comiesięczna obróbka i łączenie danych pochodzących z różnych źródeł i baz za pomocą metod statystycznych i modelowanie połączonych wyników, Analiza wyników badań, Kontrola jakości danych, Praca z algorytmami obliczeniowymi Machine Learning i modelowaniem statystycznym, Tworzenie raportów i prezentacja wyników umowa o pracę Znajomość statystyki i/lub matematyki na bardzo dobrym poziomie – warunek konieczny, Umiejętność wykorzystywania algorytmów uczenia maszynowego i statystyki do modelowania danych - warunek konieczny, Bardzo dobra znajomość języka programowania Python (m.in. numpy, pandas, scikit-learn, tensorflow) - warunek konieczny, Znajomość narzędzi do kontroli wersji (Git/SVN), Wysoka systematyczność i dokładność; zamiłowanie do ciągłej pracy z danymi, Wykształcenie wyższe magisterskie (matematyka, statystyka, informatyka, analiza danych)"
"252990","Data Collection Manager  Finanse / Ekonomia Analiza,Inne,Monterzy / Serwisanci / Elektrycy starszy specjalista (Senior) Work with Product Owners, Data Scientists, Sensor Platform Engineers and Data Processing Experts to understand the needs of specific data requests and related requirements for the sensor setup and campaign execution on the collection platform., Own the whole data collection process: Organize installation of the sensors like camera, radar, lidar, GNSS, etc. into different vehicles, and their configuration and calibration, Execute special data collection requests using this sensor platform, Cooperate with third party companies to fulfill the data collection needs, Support the global Campaign Managers in the campaign planning with expertise on local environment and road user conditions., Improve and maintain the sensor platform in order to fulfil current and future data requests for ADAS and autonomous driving. umowa o pracę, kontrakt B2B List the minimum and desired education (including degrees, licenses, certification or registrations) and experience needed to perform the key responsibilities of the position., Bachelor’s Degree or similar qualification in Electrical Engineering, Mechanics, Mechatronics, Information Systems, or related fields, Very good organization skills, 1-3 years experience with sensing systems (lidar, radar, camera, or GNSS), Strong systems background with at least 2 years' experience in automotive or signal processing, Keen to work on a vehicle., English fluently written and spoken"
"252102","Specjalista ds. Przetwarzania i Analizy Danych Badania i rozwój Business Intelligence / Data Warehouse,Analiza biznesowa,Programowanie specjalista (Mid / Regular) Projektowanie i implementacja rozwiązań BI, hurtowni danych i baz analitycznych, Tworzenie zaawansowanych modeli analitycznych/predykcyjnych na potrzeby analiz wielowymiarowych, Zaawansowana analiza danych, segmentacja i wizualizacja danych wielowymiarowych, Tworzenie procesów ETL i zarządzanie jakością danych, Wykorzystanie narzędzi analitycznych i języków programowania takich jak: SQL, Python, Monitorowanie i dbanie o jakość danych analitycznych, Utrzymywanie spójności oraz wysokiej dostępności systemu analitycznego., Współpraca z biznesem w zakresie definiowania wymagań, Projektowanie i budowa raportów, dashboardów oraz wizualizacji danych, Zapewnienie najlepszych dostępnych praktyk podczas projektowania rozwiązań w zakresie przetwarzania danych umowa o pracę Wykształcenie wyższe, preferowane informatyka, statystyka, ekonometria lub matematyka, Doświadczenie w projektowaniu i wdrażaniu rozwiązań w zakresie modelowania i przetwarzania dużych zbiorów danych, Praktyczna znajomość zaawansowanej analizy danych i metod statystycznych, Zaawansowana znajomość procesów produkcyjno-operacyjnych, Automation, MS SQL Server, Analysis Services, Reporting Services, PowerBI, Znajomość metodyk związanych z hurtownią danych i projektowaniem procesów ETL, Biegła znajomość języka SQL lub Python, Mile widziane doświadczenie w Machine Learning z detekcją anomalii, analizą predyktywną, Znajomość zagadnień chmurowych, znajomość Azure będzie dodatkowym atutem, Wysoko rozwinięte umiejętności analityczne, Znajomość języka angielskiego na poziomie min. B2, Odpowiedzialność, dokładność, zaangażowanie"
"134690","Chapter Leader_Chapter Analityka i Eksploracja Danych Badania i rozwój Business Intelligence / Data Warehouse,Analiza / Ryzyko kierownik / koordynator, menedżer Jaka jest misja Chapter Leadera?, Chapter Leader jest specjalistą w swojej dyscyplinie i wsparciem dla innych. Jest bezpośrednim przełożonym członków Chapteru. Jego cel to dbanie o rozwój ludzi, rzemiosła i wydajności Chapteru w służbie Produktu Tribe’u, do którego dany Chapter należy. Dba o standardy oraz wspiera Product Ownera wiedzą i doświadczeniem w swojej dziedzinie., Jakie są oczekiwania wobec Chapter Leadera?, Jest odpowiedzialny za Chapter jako zespół:, pracuje ramię w ramię z innymi członkami Chapteru (co oznacza, że ​​ma na to codziennie wystarczająco dużo czasu);, jest mentorem i pomaga członkom Chapteru zdobywać wiedzę i kompetencje w danej dyscyplinie;, zapewnia, że członkowie Chapteru są odpowiednio przeszkoleni i wykwalifikowani oraz że korzystają ze środowiska pracy, które pozwala im doskonalić się i rozwijać;, przeprowadza regularną inspekcję i adaptację wyników prac, wiedzy i kompetencji członków Chapteru w oparciu o jasny wspólny punkt odniesienia;, dba o ciągłe doskonalenie Chapteru i wprowadzanie ulepszeń w zakresie standardów i potrzeb rozwojowych;, dobrze radzi sobie w swojej dyscyplinie i jest uważany za mentora w zakresie specjalizacji Chapteru., , Kto jest klientem Chapter Leadera?, Klientami są członkowie Chapteru, dla którego jest przywódcą służebnym. Jest również członkiem Squadu, więc tak jak dla każdego Squadu, Klientami końcowymi są Klienci Banku., Jesteśmy partnerami, którzy łączą swoje siły, aby dostarczyć wartość Klientom końcowym., Z kim współpracuje Chapter Leader?, Chapter Leader pracuje pomiędzy Squadami:, w Chapterze jest w ciągłym kontakcie z członkami Chapteru i wspiera ich w realizacji misji lub bieżącej pracy;, w Tribie współpracuje z kluczowymi rolami w Squadzie, aby ulepszać sposoby pracy i poprawiać wydajność (np. Product Ownerzy, Scrum Masterzy);, w Tribie współpracuje z Tribe Leadership Teamem, zwłaszcza z rolami najbliższymi jego dyscyplinie (np. Tribe Leader, IT Tribe Leader);, na poziomie pomiędzy Tribe’ami współpracuje z Gildiami, aby wspierać i poszerzać wiedzę ekspercką jego Chapteru i Chapterów o tej samej specjalizacji w innych Tribe’ach;, w zakresie procesów HR i zarządzania planem rozwojowym swoich pracowników kooperuje z zespołami HR. umowa o pracę KOMPETENCJE MIĘKKIE, Inspirowanie i motywowanie;, Współpraca;, Rozwijanie innych;, Aktywne słuchanie;, Planowanie i organizowanie;, Proaktywność;, Dokładność w działaniu;, Komunikacja werbalna i pisemna., KOMPETENCJE TWARDE,  5 lat doświadczenia w instytucjach finansowych w obszarze analizy danych, analizy biznesowej, Business Intelligence, controllingu;, Doświadczenie w budowaniu zespołów ekspertów i specjalistów (rozwój kompetencji analitycznych podległych ekspertów, rekrutacja talentów). Mile widziane doświadczenie mentorskie;, Wykształcenie wyższe (mile widziana informatyka, matematyka, statystyka, ekonometria);, Samodzielność i kreatywność w poszukaniu analitycznych rozwiązań problemów biznesowych;, Doświadczenie w pracy na narzędziach analitycznych klasy IBM SPSS/SAS EG;, Praktyczne umiejętności tworzenia zapytań do baz danych (zwłaszcza SQL);, Znajomość sposobów wykorzystania modeli matematycznych oraz algorytmów stosowanych w Data Science (Machine Learning, Artificial Intelligence) w CRM;, Doświadczenie w pracy w zwinnej kulturze;, Znajomość języka angielskiego minimum na poziomie B2., MILE WIDZIANE, Znajomość narzędzi programistycznych takich jak Python, R,  Hadoop, PySpark;, Doświadczenie lub znajomość statystyki w zakresie stawiania i testowania hipotez statystycznych;, Praktyczna znajomość w tworzeniu kampanii CRM w narzędziu UNICA;, Znajomość zagadnień dotyczących planowania marketingowego."
"252102","Analityk Badania i rozwój Business Intelligence / Data Warehouse,Analiza biznesowa,Programowanie specjalista (Mid / Regular) realizacja projektów analitycznych wykorzystujących zaawansowane metody statystyczne z obszaru machine learning, realizacja projektów segmentacyjnych w oparciu o dane opisujące zachowanie użytkowników w środowisku mediów digital, wdrażanie algorytmów z obszaru custom bidding do kluczowych platform DSP (DV 360, Xandr), realizacja projektów analitycznych z wykorzystaniem takich narzędzi jak Google Cloud Platform, SQL, Python, realizacja projektów z zakresu modelowania atrybucji umowa o pracę wiedza teoretyczna z zakresu metod statystycznych z obszaru machine learning (analityka predyktywna, metody klasyfikacyjne, ekonometria), mile widziane doświadczenie praktyczne, znajomość takich narzędzi jak SQL oraz Python, mile widziana wiedza z zakresu wyciągania raportów z systemów webanalitycznych (Google Analytics), adserwerów, DSP, język angielski przynajmniej na poziomie B2"
"252102","Młodszy Specjalista ds. Planowania i Analiz Łańcuch dostaw Planowanie / Prognozowanie,Biznes/Strategia,Inne młodszy specjalista (Junior) będziesz odpowiadać za tworzenie cyklicznych analiz i raportów, które będą wspierać inne zespoły w planowaniu efektywnych działań, więc przyda Ci się umiejętność czytania danych i wyciągania właściwych wniosków,, jeśli chcesz wpływać na swoją pracę i narzędzia, których będziesz używał wraz z całym działem, to świetnie, bo będziesz współpracować nad rozwojem narzędzi analitycznych, zwłaszcza do analiz predyktywnych,, będziesz stale współpracować z naszymi zespołami sprzedaży i wraz z nimi weryfikować realizację celów biznesowych, a tworzone przez Ciebie analizy i rekomendacje będą wpływać na podejmowane decyzje i rozwój, liczymy więc na Twoją kreatywność i dobre pomysły,, nasz zespół wspiera różne obszary biznesowe firmy, więc będziesz pracować także przy tworzeniu raportów i analiz ad hoc, potrzebujemy przy tym Twojej otwartej głowy i świeżego podejścia. umowa o pracę wykształcenie wyższe, szczególnie z zakresu big data science, analityki biznesowej, matematyki stosowanej lub pokrewne; ważna dla nas jest także pasja i zainteresowanie analityką danych,, min. rok doświadczenia w pracy zawodowej związanej analizą danych i z przygotowywaniem raportów. Atutem będzie znajomość BI. Możesz też liczyć na wsparcie naszego zespołu, który pomoże Ci we wdrożeniu,, pierwsza „dobra znajomość” kodowania w „Python” i „R” oraz zaawansowana umiejętność pracy w MS Excel, która sprawia Ci przyjemność ;) Twoim atutem będą wiedza i umiejętności pracy w Machine Learning  - takiej osoby szukamy!, ciągle analizujesz, a dodatkowo cechuje Cię rzetelność i dokładność. Jeśli interesuje Cię świat AI, Big Data i nowoczesne rozwiązania technologiczne, to z pewnością odnajdziesz się u nas,, znasz język angielski na poziomie średniozaawansowanym."
"252102","Data Scientist Badania i rozwój Business Intelligence / Data Warehouse,Analiza biznesowa,Programowanie specjalista (Mid / Regular), starszy specjalista (Senior) Przetwarzanie obrazów z kamer 3D, Tworzenie rozwiązań opartych na metodach uczenia maszynowego, Budowa zaawansowanych modeli analitycznych i predykcyjnych w celu rozwiązywania strategicznych zagadnień, Identyfikowanie nowych szans biznesowych w oparciu o dostępne spektrum danych i rozwiązania Big Data, Bliska współpraca z zespołami biznesowymi, jak i technicznymi, aby przetwarzać istniejące algorytmy na komercyjne produkty oraz usługi, Rozwijanie swoich kompetencji w kierunku Team Leadera kontrakt B2B Posiadasz min. trzyletnie doświadczenie w roli Data Scientist, Masz doświadczenie w analizie obrazów w szczególności rozpoznawaniu i klasyfikacji obiektów, Dobrze znasz SQL i potrafisz programować w języku Python lub R, Pracujesz w środowisku chmurowym np. AWS, Masz wiedzę z zakresu Deep Learning oraz Machine Learning, Posiadasz wykształcenie wyższe (matematyka, statystyka), Znasz język angielski na poziomie min. B2"
"252102","Senior Data Scientist Internet / e-Commerce / Nowe media E-marketing / SEM / SEO,Media społecznościowe,Analiza biznesowa starszy specjalista (Senior) Co będziesz robić:, Zajmować się analityką realizacji komunikacji marketingowych dla kampanii CRM, Budować bieżące analizy kondycji bazy klubowiczów CCC dla Polski oraz rynków zagranicznych, Współpracować z klientem wewnętrznym - zbierać wymagania, proponować rozwiązania analityczne oraz przedstawiać rekomendacje, Odpowiadać za proces automatyzacji raportowania w celu wspierania procesów biznesowych, Współpracować z działami e-Commerce, Sprzedaży oraz Marketingu w zakresie planowania i rozliczania działań komunikacyjnych, Optymalizować efektywność prowadzonych działań marketingowych oraz odpowiadać za raportowanie akcji, Tworzyć i wdrażać prototypy rozwiązań machine learning (segmentacje, modelowanie predykcyjne) umowa o pracę Poszukujemy osób, które:, Posiadają minimum 3-4 lata doświadczenia na podobnym stanowisku (mile widziane doświadczenie w obszarze analizy danych CRM lub w branży retail, ecommerce), Mają wykształcenie wyższe kierunkowe: matematyka, informatyka, ekonometria, Posiadają praktyczną wiedzę i zrozumienie relacyjnych baz danych w zakresie SQL - Python (Pandas, NumPy, Jupyter Notebook, scikit-learn) lub inne środowisko ML w Pythonie, Potrafią pracować z dużymi zbiorami danych, Potrafią współpracować z interesariuszami, aby zrozumieć ich potrzeby i korelacje biznesowe analizowanych danych, Płynnie dobierają metody i narzędzia do analizy, wizualizacji i prezentacji danych, Posiadają umiejętność biegłego wyciągania wniosków na podstawie liczb i komunikacji ich do biznesu, Są samodzielne oraz potrafią koordynować pracę nad projektami analitycznymi, Chętnie dzielą się wiedzą i są wsparciem dla reszty zespołu, Mają dobrą znajomość języka angielskiego"
"252102","Specjalista ds. Modeli - Junior Data Scientist Badania i rozwój Business Intelligence / Data Warehouse,Analizy / Ryzyko / Aktuariat,Ubezpieczenia majątkowe specjalista (Mid / Regular) Udział w procesie budowy oraz utrzymania modeli do zarządzania ryzykiem, Przeprowadzanie analiz na potrzeby monitorowania oraz interpretacji wyników modeli, Testowanie modeli, Tworzenie elementów dokumentacji stosowanych modeli i narzędzi umowa o pracę Doświadczenie w realizacji projektów w obszarze data science, modelowania matematycznego lub implementacji modeli finansowych, ekonometrycznych bądź aktuarialnych, Umiejętność programowania w językach wysokiego poziomu (Python, R) lub dobra znajomość środowiska Matlab, Bardzo dobra znajomość MS Excel, Znajomość języka angielskiego w zakresie pozwalającym na swobodne czytanie dokumentacji technicznej i komunikację biznesową, Wykształcenie wyższe z zakresu informatyki, matematyki, informatyki, ekonomii lub metod ilościowych, fizyki, Znajomość koncepcji i metod statystyki, teorii procesów stochastycznych oraz rachunku prawdopodobieństwa"
"252102","Młodszy Analityk Danych - Junior Data Scientist IT - Administracja Administrowanie bazami danych i storage,Analiza biznesowa młodszy specjalista (Junior) sporządzanie analiz i prezentowanie wyników przeprowadzonych analiz, rozwijanie i analizowanie procesów, w tym analiz wspierających procesy CRM, odpowiedzialność za przygotowanie prognoz, planów, analiz i komentarzy dla sektora energetycznego, bliska współpraca z zespołem tradingowym w kwestii analiz jakości danych oraz procesów prognostycznych , zamiana danych w informacje, a informacji w działania biznesowe mające realny wpływ na spółkę , uczestniczenie w realizacji projektów z zakresu business intelligence oraz data science , tworzenie raportów mających bezpośredni wpływ na działanie biznesowe spółki , rekomendacja działań mających na celu maksymalizację korzyści poprzez optymalizacje przepływów danych, zmian w strukturze portfela czy proponowanie nowych działań, prowadzenie analiz przyczynowo - skutkowych, integracja danych z wielu źródeł umowa zlecenie, kontrakt B2B wykształcenie wyższe lub ostatnie lata studiów, preferowane kierunki ścisłe (metody ilościowe, ekonometria, ekonomia, energetyka, informatyka), pierwsze doświadczenie zawodowe w obszarze data science/ analizy danych lub programowania, znajomość relacyjnych baz danych i języka SQL, podstawowa znajomość Python lub  R , podstawowa znajomość języka angielskiego , brak obawy przed podejmowaniem nowych wyzwań, umiejętność szukania rozwiązań dla nowych inicjatyw i problemów , umiejętność rozwiązywania problemów, analitycznego i logicznego myślenia, zdolności komunikacyjne i umiejętność klarownego prezentowania wyników, pozytywne nastawienie, entuzjazm i otwartość na zmianę, umiejętność pracy w zespole, samodzielność oraz odpowiedzialność"
"252102","Junior Data Scientist IT - Administracja Administrowanie bazami danych i storage,Analiza biznesowa,Programowanie młodszy specjalista (Junior) Praca na dużych zbiorach danych - analiza, wyciąganie wniosków oraz wizualizacja wyników;, Rozwiązywanie praktycznych i teoretycznych problemów, a także zagłębianie się czasem w prace twórczą i kreatywną 😊;, Przygotowywanie raportów monitorujących procesy obsługi Klientów (KPI, SLA);, Analiza zachowań klientów i budowanie modeli predykcyjnych, statystycznych i segmentacyjnych w celu dopasowania optymalnych ścieżek obsługi klientów;, Współpraca z hurtownią danych, IT oraz odbiorcami raportów w celu tworzenia jak najefektywniejszego środowiska raportowego i rozwoju istniejących procesów i narzędzi raportowych;, Tworzenie agregatów danych;, Tworzenie narzędzi wspierających procesy obsługowe. umowa o pracę Myślisz w kategorii BIG, nie tylko DATA;, Posiadasz umiejętność analitycznego myślenia, łączenia faktów, klarownej prezentacji własnych wniosków i potrafisz przekonać do swojego rozwiązania;, Znasz narzędzia Business Intelligence (SSRS, Power BI lub innymi) w stopniu podstawowym;, Bardzo dobrze posługujesz się SQL’em i Excelem;, Mile widziana znajomość budowania modeli/rozwiązań analitycznych i predykcyjnych w Pythonie lub R;, Łatwo nawiązujesz kontakty, budujesz relacje i lubisz pracować w zespole;, Potrafisz współpracować z interesariuszami, aby zrozumieć ich potrzeby i korelacje biznesowe analizowanych danych;, Posiadasz wykształcenie wyższe informatyczne lub ekonomiczne (mile widziane kierunki analityczne)."
"252101","Data Engineer IT - Administracja Administrowanie bazami danych i storage,Analiza biznesowa,Programowanie specjalista (Mid / Regular) Będziesz odpowiedzialny/odpowiedzialna za rozwój i utrzymanie procesów związanych z zasilaniem i gromadzeniem danych w hurtowni BigQuery;, Oczekujemy również, że zadbasz o jakość i spójność danych;, Będziesz również programował(a) i konfigurował(a) mechanizmy ETL do zasilania hurtowni danych;, Twoim zadaniem będzie także współpraca z właścicielami źródeł danych oraz ich konsumentami w celu wypracowania właściwych praktyk zasilania hurtowni, zachowania spójności danych i ich jakości oraz metod korzystania; umowa o pracę, kontrakt B2B Przede wszystkim oczekujemy od Ciebie umiejętności analizowania i rozumienia domeny biznesowej problemów oraz umiejętność przełożenia domeny biznesowej na model danych;, Nie mniej ważna jest dobra znajomość języka Python;, Fajnie, jeżeli znasz również jeden z innych języków programowania takich C# lub PHP;, Przyda się również znajomość zagadnień związanych z Continuous Integration / Continuous Delivery, konteneryzacją oraz rozwiązań dostępnych na platformachchmurowych, znajomość zagadnień i narzędzi związanych z ETL, data mining, data science, machine learning będzie atutem"
"252102","Expert Data Scientist IT - Administracja Administrowanie systemami,Analiza biznesowa,Programowanie ekspert budowa modeli Machine Learning’owych,, wdrażanie i utrzymanie zbudowanych modeli,, zbieranie wymagań dla tworzonych modeli,, implementacja procesów przetwarzania danych,, wykonywanie zaawansowanych analiz w języku Python. umowa o pracę masz przynajmniej 3 lata doświadczenia w pracy na stanowisku Data Scientist lub pokrewnym,, masz doświadczenie programowania oraz umiejętność pisania czystego kodu w języku Python (złożone, komercyjne projekty),, potrafisz poruszać się na platformie Hadoop (HDFS, Hive, HBase, Spark),, masz wiedzę w obszarze modeli uczenia nadzorowanego jak i nienadzorowanego, dbasz o jakość pisanego kodu,, potrafisz tworzyć zapytania SQL,, sprawnie poruszasz się w systemie Linux,, masz ukończone studia wyższe na kierunku: informatyka, matematyka, ekonometria lub pokrewnym,, znasz język angielski na poziomie B2 lub wyższym."
"251202","Python Developer Badania i rozwój Business Intelligence / Data Warehouse,Analiza biznesowa,Programowanie specjalista (Mid / Regular) Analiza wymagań funkcjonalnych i technicznych w obszarze procesów i aktywności integracyjnych,, Współpraca z liderem technicznym i innymi członkami zespołu,, Przygotowanie i aktualizacja dokumentacji projektowej,, Uczestnictwo w spotkaniach projektowych z architektami, analitykami, developerami oraz innymi członkami projektu,, Analiza i proponowanie nowych technologii,, Dokumentowanie obecnie stosowanych rozwiązań. umowa o pracę, kontrakt B2B Co najmniej 3 lata doświadczenia na podobnym stanowisku,, Komunikatywna znajomość języka polskiego (poziom B1),, Bardzo dobra znajomość języka Python,, Dobra znajomość języka JavaScript oraz wybranych bibliotek frontendowych,, Znajomość frameworków Pyramid/Django/Flask, Znajomość baz danych np.Mongo DB, Mile widziana znajomość Data Science lub obszaru machine learning"
